// Data mode  : Full
// Data quality  : High
// Acceleration sensor's range  : 2g
// Gyroscope sensor's range  : 2000dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,10518,2017-09-02 16:55:38.92,1911,-5558,-14767,169,163,-36,920,-887,1807,-16
,10519,2017-09-02 16:55:38.93,1965,-5862,-15156,179,172,-40,675,-848,1523,86
,10520,2017-09-02 16:55:38.94,1986,-5866,-15523,187,159,-36,622,-935,1557,156
,10521,2017-09-02 16:55:38.95,1945,-5848,-15815,186,144,-31,919,-1054,1973,67
,10522,2017-09-02 16:55:38.96,1927,-5822,-16066,176,120,-25,1002,-1134,2136,66
,10523,2017-09-02 16:55:38.97,1837,-5776,-16438,151,95,-16,1022,-1150,2172,64
,10524,2017-09-02 16:55:38.98,1851,-5752,-16619,121,70,-9,871,-1141,2012,135
,10525,2017-09-02 16:55:38.99,1723,-5787,-16512,91,40,4,642,-986,1628,172
,10526,2017-09-02 16:55:39.00,1718,-5762,-16322,68,14,17,800,-904,1704,52
,10527,2017-09-02 16:55:39.01,1859,-5742,-15965,54,-6,26,875,-842,1717,-16
,10528,2017-09-02 16:55:39.02,1902,-5649,-15652,48,-10,28,978,-886,1864,-46
,10529,2017-09-02 16:55:39.03,2021,-5577,-15433,42,5,27,925,-914,1839,-5
,10530,2017-09-02 16:55:39.04,2099,-5417,-15338,40,30,16,962,-979,1941,8
,10531,2017-09-02 16:55:39.05,2113,-5247,-15123,37,43,3,833,-957,1790,62
,10532,2017-09-02 16:55:39.06,2150,-5173,-15133,34,58,-9,886,-962,1848,38
,10533,2017-09-02 16:55:39.07,2184,-5105,-15201,26,76,-25,1014,-940,1954,-37
,10534,2017-09-02 16:55:39.08,2095,-5224,-15287,19,82,-39,1057,-946,2003,-55
,10535,2017-09-02 16:55:39.09,2173,-5121,-15313,11,77,-50,820,-893,1713,36
,10536,2017-09-02 16:55:39.10,2213,-5045,-15317,-6,59,-55,724,-913,1637,94
,10537,2017-09-02 16:55:39.11,2162,-5069,-15378,-20,44,-66,920,-1008,1928,44
,10538,2017-09-02 16:55:39.12,2165,-5067,-15434,-37,29,-72,944,-1110,2054,83
,10539,2017-09-02 16:55:39.13,2015,-5042,-15740,-52,-1,-76,1016,-1137,2153,60
,10540,2017-09-02 16:55:39.14,2013,-4965,-16021,-74,-30,-77,958,-1139,2097,90
,10541,2017-09-02 16:55:39.15,1938,-4946,-16008,-106,-63,-76,1010,-1135,2145,62
,10542,2017-09-02 16:55:39.16,1949,-4995,-16070,-124,-95,-77,969,-1142,2111,86
,10543,2017-09-02 16:55:39.17,1834,-5013,-16113,-142,-127,-72,1030,-1101,2131,35
,10544,2017-09-02 16:55:39.18,1918,-5097,-16125,-153,-148,-71,1048,-1073,2121,12
,10545,2017-09-02 16:55:39.19,1875,-5083,-16114,-159,-162,-68,1047,-1071,2118,12
,10546,2017-09-02 16:55:39.20,1733,-5131,-16274,-161,-174,-64,944,-1092,2036,74
,10547,2017-09-02 16:55:39.21,1654,-5081,-16183,-159,-180,-58,955,-1105,2060,75
,10548,2017-09-02 16:55:39.22,1490,-5110,-16064,-152,-195,-51,945,-1107,2052,81
,10549,2017-09-02 16:55:39.23,1394,-5200,-16243,-144,-199,-45,856,-1061,1917,102
,10550,2017-09-02 16:55:39.24,1338,-5087,-16242,-133,-193,-32,828,-1077,1905,124
,10551,2017-09-02 16:55:39.25,1351,-4963,-16139,-122,-193,-26,969,-1064,2033,47
,10552,2017-09-02 16:55:39.26,1376,-4979,-16092,-107,-181,-25,1124,-1066,2190,-29
,10553,2017-09-02 16:55:39.27,1257,-5016,-16216,-78,-168,-24,906,-982,1888,38
,10554,2017-09-02 16:55:39.28,1244,-4990,-16274,-63,-157,-22,727,-982,1709,127
,10555,2017-09-02 16:55:39.29,1105,-4880,-16109,-42,-151,-20,912,-1053,1965,70
,10556,2017-09-02 16:55:39.30,1177,-4744,-15952,-24,-150,-18,929,-1124,2053,97
,10557,2017-09-02 16:55:39.31,1215,-4756,-15782,-10,-141,-18,1026,-1141,2167,57
,10558,2017-09-02 16:55:39.32,1076,-4635,-15604,6,-125,-21,1049,-1138,2187,44
,10559,2017-09-02 16:55:39.33,1050,-4545,-15591,26,-113,-30,1045,-1110,2155,32
,10560,2017-09-02 16:55:39.34,1258,-4518,-15501,36,-99,-43,943,-1108,2051,82
,10561,2017-09-02 16:55:39.35,1156,-4679,-15480,56,-80,-60,1006,-1117,2123,55
,10562,2017-09-02 16:55:39.36,1206,-4803,-15612,79,-70,-77,1071,-1123,2194,26
,10563,2017-09-02 16:55:39.37,1147,-5073,-15836,106,-66,-91,1103,-1128,2231,12
,10564,2017-09-02 16:55:39.38,1108,-5107,-15971,126,-65,-101,1022,-1137,2159,57
,10565,2017-09-02 16:55:39.39,1124,-5133,-15942,131,-71,-106,1047,-1114,2161,33
,10566,2017-09-02 16:55:39.40,1093,-5208,-15906,138,-70,-111,1124,-1101,2225,-11
,10567,2017-09-02 16:55:39.41,1022,-5297,-15975,148,-77,-110,938,-963,1901,12
,10568,2017-09-02 16:55:39.42,978,-5270,-15795,150,-88,-112,700,-889,1589,94
,10569,2017-09-02 16:55:39.43,1124,-5241,-15420,143,-80,-107,614,-885,1499,135
,10570,2017-09-02 16:55:39.44,1068,-5519,-15274,163,-40,-112,746,-999,1745,126
,10571,2017-09-02 16:55:39.45,1129,-5498,-15237,177,-29,-112,1027,-1117,2144,45
,10572,2017-09-02 16:55:39.46,1067,-5577,-15134,183,-5,-111,1090,-1168,2258,39
,10573,2017-09-02 16:55:39.47,1141,-5605,-15229,193,20,-111,1066,-1165,2231,49
,10574,2017-09-02 16:55:39.48,1109,-5623,-15500,194,35,-105,953,-1146,2099,96
,10575,2017-09-02 16:55:39.49,999,-5582,-15843,194,49,-101,1028,-1128,2156,50
,10576,2017-09-02 16:55:39.50,1110,-5495,-15883,184,67,-100,1132,-1128,2260,-2
,10577,2017-09-02 16:55:39.51,1227,-5371,-15743,175,77,-105,1140,-1108,2248,-16
,10578,2017-09-02 16:55:39.52,1268,-5212,-15686,163,89,-114,1116,-1096,2212,-10
,10579,2017-09-02 16:55:39.53,1379,-5192,-15526,154,100,-126,1061,-1102,2163,20
,10580,2017-09-02 16:55:39.54,1296,-5211,-15466,154,105,-142,876,-1095,1971,109
,10581,2017-09-02 16:55:39.55,1392,-5127,-15449,151,104,-156,695,-944,1639,124
,10582,2017-09-02 16:55:39.56,1408,-5060,-15347,147,104,-175,604,-877,1481,136
,10583,2017-09-02 16:55:39.57,1338,-5055,-15204,141,97,-190,603,-852,1455,124
,10584,2017-09-02 16:55:39.58,1375,-4916,-15059,139,90,-210,891,-915,1806,12
,10585,2017-09-02 16:55:39.59,1528,-4957,-14849,135,86,-226,890,-908,1798,9
,10586,2017-09-02 16:55:39.60,1627,-4954,-14833,134,87,-244,932,-914,1846,-9
,10587,2017-09-02 16:55:39.61,1629,-5031,-14840,131,84,-261,822,-868,1690,23
,10588,2017-09-02 16:55:39.62,1690,-5279,-14839,128,79,-270,772,-935,1707,81
,10589,2017-09-02 16:55:39.63,1665,-5395,-14933,132,72,-276,977,-1058,2035,40
,10590,2017-09-02 16:55:39.64,1767,-5551,-15161,126,70,-277,951,-1145,2096,97
,10591,2017-09-02 16:55:39.65,1747,-5586,-15273,120,63,-275,1013,-1166,2179,76
,10592,2017-09-02 16:55:39.66,1682,-5588,-15326,107,44,-268,891,-1153,2044,131
,10593,2017-09-02 16:55:39.67,1784,-5570,-15299,90,26,-264,853,-1043,1896,95
,10594,2017-09-02 16:55:39.68,1774,-5594,-15353,74,17,-259,1022,-989,2011,-16
,10595,2017-09-02 16:55:39.69,1819,-5602,-15476,59,11,-252,1140,-1023,2163,-58
,10596,2017-09-02 16:55:39.70,1853,-5708,-15570,49,2,-246,1073,-1054,2127,-9
,10597,2017-09-02 16:55:39.71,1927,-5746,-15540,41,4,-241,868,-961,1829,46
,10598,2017-09-02 16:55:39.72,1927,-5680,-15496,37,5,-233,875,-912,1787,18
,10599,2017-09-02 16:55:39.73,1989,-5741,-15484,36,6,-228,842,-901,1743,29
,10600,2017-09-02 16:55:39.74,2088,-5690,-15478,41,1,-221,948,-934,1882,-7
,10601,2017-09-02 16:55:39.75,2153,-5598,-15367,44,8,-218,827,-869,1696,21
,10602,2017-09-02 16:55:39.76,2228,-5705,-15410,51,13,-222,716,-878,1594,81
,10603,2017-09-02 16:55:39.77,2247,-5866,-15730,63,18,-224,731,-870,1601,69
,10604,2017-09-02 16:55:39.78,2235,-6035,-15850,79,22,-229,1003,-951,1954,-26
,10605,2017-09-02 16:55:39.79,2387,-6159,-15905,96,22,-231,1188,-1068,2256,-60
,10606,2017-09-02 16:55:39.80,2275,-6208,-16058,107,22,-228,1139,-1146,2285,3
,10607,2017-09-02 16:55:39.81,2234,-6190,-16116,111,23,-226,1081,-1153,2234,36
,10608,2017-09-02 16:55:39.82,2230,-6279,-15992,116,7,-219,1034,-1132,2166,49
,10609,2017-09-02 16:55:39.83,2119,-6227,-15810,120,-11,-209,1066,-1110,2176,22
,10610,2017-09-02 16:55:39.84,2159,-6214,-15717,116,-23,-198,998,-1106,2104,54
,10611,2017-09-02 16:55:39.85,2100,-6144,-15590,113,-25,-191,1049,-1062,2111,6
,10612,2017-09-02 16:55:39.86,2054,-6134,-15550,109,-35,-186,1096,-1034,2130,-31
,10613,2017-09-02 16:55:39.87,2176,-6067,-15380,100,-39,-184,1096,-1043,2139,-26
,10614,2017-09-02 16:55:39.88,2248,-6106,-15325,92,-37,-183,1003,-1095,2098,46
,10615,2017-09-02 16:55:39.89,2306,-6294,-15489,87,-30,-187,1036,-1117,2153,40
,10616,2017-09-02 16:55:39.90,2371,-6261,-15655,82,-28,-187,1000,-1094,2094,47
,10617,2017-09-02 16:55:39.91,2309,-6229,-15822,77,-26,-194,917,-1027,1944,55
,10618,2017-09-02 16:55:39.92,2093,-6168,-15975,77,-24,-207,889,-1045,1934,78
,10619,2017-09-02 16:55:39.93,2183,-6008,-15966,68,-31,-211,1041,-1087,2128,23
,10620,2017-09-02 16:55:39.94,2110,-5911,-15697,57,-38,-220,1094,-1115,2209,10
,10621,2017-09-02 16:55:39.95,2244,-5915,-15507,59,-44,-230,860,-1008,1868,74
,10622,2017-09-02 16:55:39.96,2187,-5882,-15460,64,-42,-244,862,-952,1814,45
,10623,2017-09-02 16:55:39.97,2311,-6033,-15350,70,-45,-252,822,-976,1798,77
,10624,2017-09-02 16:55:39.98,2347,-6121,-15225,81,-37,-256,755,-1071,1826,158
,10625,2017-09-02 16:55:39.99,2381,-6161,-15348,87,-23,-255,954,-1141,2095,93
,10626,2017-09-02 16:55:40.00,2342,-6181,-15300,85,-19,-249,941,-1163,2104,111
,10627,2017-09-02 16:55:40.01,2306,-6199,-15195,84,-18,-236,686,-1010,1696,162
,10628,2017-09-02 16:55:40.02,2210,-6181,-15211,81,-19,-224,823,-938,1761,57
,10629,2017-09-02 16:55:40.03,2281,-6221,-15205,72,-21,-205,1010,-946,1956,-32
,10630,2017-09-02 16:55:40.04,2235,-6291,-15157,64,-31,-185,1056,-948,2004,-54
,10631,2017-09-02 16:55:40.05,2293,-6375,-15262,56,-33,-167,903,-907,1810,2
,10632,2017-09-02 16:55:40.06,2174,-6308,-15264,54,-39,-149,938,-931,1869,-3
,10633,2017-09-02 16:55:40.07,2268,-6222,-15162,46,-48,-130,795,-887,1682,46
,10634,2017-09-02 16:55:40.08,2245,-6108,-15059,40,-53,-119,904,-920,1824,8
,10635,2017-09-02 16:55:40.09,2342,-5984,-15028,31,-51,-108,1116,-1013,2129,-51
,10636,2017-09-02 16:55:40.10,2219,-5976,-15113,22,-47,-102,1125,-1050,2175,-37
,10637,2017-09-02 16:55:40.11,2194,-5931,-15164,9,-49,-97,782,-929,1711,73
,10638,2017-09-02 16:55:40.12,2267,-6065,-15322,-3,-56,-88,841,-915,1756,37
,10639,2017-09-02 16:55:40.13,2212,-6174,-15568,-12,-59,-84,1004,-1013,2017,4
,10640,2017-09-02 16:55:40.14,2167,-6172,-15840,-16,-67,-77,912,-1121,2033,104
,10641,2017-09-02 16:55:40.15,2089,-6028,-15887,-25,-87,-71,984,-1148,2132,82
,10642,2017-09-02 16:55:40.16,2073,-5814,-15834,-39,-102,-71,1002,-1132,2134,65
,10643,2017-09-02 16:55:40.17,2029,-5542,-15533,-56,-120,-73,1050,-1116,2166,33
,10644,2017-09-02 16:55:40.18,2050,-5327,-15193,-68,-125,-83,928,-1124,2052,98
,10645,2017-09-02 16:55:40.19,2101,-5415,-14932,-72,-124,-102,999,-1124,2123,62
,10646,2017-09-02 16:55:40.20,2111,-5436,-14876,-66,-114,-120,1039,-1122,2161,41
,10647,2017-09-02 16:55:40.21,2284,-5743,-14907,-54,-98,-133,1083,-1108,2191,12
,10648,2017-09-02 16:55:40.22,2273,-5925,-14987,-30,-79,-143,1086,-1111,2197,12
,10649,2017-09-02 16:55:40.23,2198,-5951,-15205,-5,-67,-148,1080,-1119,2199,19
,10650,2017-09-02 16:55:40.24,2136,-5888,-15295,6,-57,-149,934,-1130,2064,98
,10651,2017-09-02 16:55:40.25,2117,-5957,-15336,7,-52,-147,645,-985,1630,170
,10652,2017-09-02 16:55:40.26,2119,-5959,-15379,12,-51,-148,792,-895,1687,51
,10653,2017-09-02 16:55:40.27,2160,-5929,-15507,16,-54,-147,916,-861,1777,-27
,10654,2017-09-02 16:55:40.28,2207,-5916,-15675,12,-52,-149,1011,-889,1900,-61
,10655,2017-09-02 16:55:40.29,2231,-6004,-15758,3,-51,-147,834,-868,1702,17
,10656,2017-09-02 16:55:40.30,2301,-5880,-15930,-13,-58,-144,923,-914,1837,-4
,10657,2017-09-02 16:55:40.31,2225,-5871,-16018,-28,-63,-146,1107,-1035,2142,-36
,10658,2017-09-02 16:55:40.32,2318,-5769,-16214,-44,-70,-150,980,-1122,2102,71
,10659,2017-09-02 16:55:40.33,2417,-5745,-16251,-63,-76,-155,989,-1142,2131,76
,10660,2017-09-02 16:55:40.34,2290,-5859,-16302,-81,-83,-158,918,-1135,2053,108
,10661,2017-09-02 16:55:40.35,2160,-5817,-16338,-93,-88,-160,1004,-1126,2130,61
,10662,2017-09-02 16:55:40.36,2268,-5957,-16438,-99,-93,-161,885,-1131,2016,123
,10663,2017-09-02 16:55:40.37,2121,-5990,-16433,-108,-95,-153,982,-1126,2108,72
,10664,2017-09-02 16:55:40.38,2183,-5804,-16215,-114,-103,-146,1115,-1120,2235,2
,10665,2017-09-02 16:55:40.39,2056,-5542,-15844,-119,-112,-138,1110,-1108,2218,-1
,10666,2017-09-02 16:55:40.40,2128,-5260,-15389,-129,-105,-137,887,-1114,2001,113
,10667,2017-09-02 16:55:40.41,2101,-5132,-15037,-137,-100,-139,813,-1069,1882,128
,10668,2017-09-02 16:55:40.42,2141,-5181,-14669,-131,-86,-143,801,-1065,1866,132
,10669,2017-09-02 16:55:40.43,2349,-5569,-14717,-108,-64,-146,825,-1028,1853,101
,10670,2017-09-02 16:55:40.44,2283,-6072,-15045,-69,-31,-140,869,-1024,1893,77
,10671,2017-09-02 16:55:40.45,2139,-6364,-15374,-28,-10,-120,759,-971,1730,106
,10672,2017-09-02 16:55:40.46,2085,-6509,-15652,7,-3,-87,862,-963,1825,50
,10673,2017-09-02 16:55:40.47,1941,-6482,-15862,26,-7,-48,913,-983,1896,35
,10674,2017-09-02 16:55:40.48,1855,-6435,-15896,24,-17,2,883,-1058,1941,87
,10675,2017-09-02 16:55:40.49,1755,-6305,-15714,-6,-29,58,1016,-1117,2133,50
,10676,2017-09-02 16:55:40.50,1865,-6809,-15446,-46,-12,126,970,-1144,2114,87
,10677,2017-09-02 16:55:40.51,1963,-7195,-15557,-89,30,202,1028,-1142,2170,57
,10678,2017-09-02 16:55:40.52,2012,-7572,-16019,-119,77,287,1016,-1138,2154,61
,10679,2017-09-02 16:55:40.53,2049,-7961,-16615,-137,123,380,1059,-1128,2187,34
,10680,2017-09-02 16:55:40.54,1873,-8147,-17130,-168,153,486,900,-1130,2030,115
,10681,2017-09-02 16:55:40.55,1733,-8078,-17440,-211,176,611,979,-1114,2093,67
,10682,2017-09-02 16:55:40.56,1556,-7725,-17496,-264,176,736,1129,-1097,2226,-16
,10683,2017-09-02 16:55:40.57,1512,-7123,-17225,-325,163,859,1163,-1111,2274,-26
,10684,2017-09-02 16:55:40.58,1619,-6217,-16718,-389,162,953,1000,-1106,2106,53
,10685,2017-09-02 16:55:40.59,1754,-5467,-16327,-444,177,1014,679,-985,1664,153
,10686,2017-09-02 16:55:40.60,1989,-4799,-15834,-474,201,1040,618,-939,1557,160
,10687,2017-09-02 16:55:40.61,2060,-4005,-15576,-482,227,1028,735,-964,1699,114
,10688,2017-09-02 16:55:40.62,2073,-3333,-15297,-483,248,995,872,-1044,1916,86
,10689,2017-09-02 16:55:40.63,2189,-2757,-14758,-490,267,947,831,-1051,1882,110
,10690,2017-09-02 16:55:40.64,2259,-2653,-14133,-476,285,886,841,-1064,1905,111
,10691,2017-09-02 16:55:40.65,2398,-2625,-14067,-433,300,817,1027,-1097,2124,35
,10692,2017-09-02 16:55:40.66,2525,-2848,-14434,-367,302,750,963,-1127,2090,82
,10693,2017-09-02 16:55:40.67,2664,-3181,-15057,-298,292,685,1023,-1131,2154,54
,10694,2017-09-02 16:55:40.68,2649,-3357,-15847,-242,291,625,932,-1135,2067,101
,10695,2017-09-02 16:55:40.69,2605,-3368,-16451,-199,280,573,1012,-1133,2145,60
,10696,2017-09-02 16:55:40.70,2401,-3108,-16487,-182,246,530,927,-1131,2058,102
,10697,2017-09-02 16:55:40.71,2478,-2913,-16098,-183,213,488,724,-1028,1752,152
,10698,2017-09-02 16:55:40.72,2485,-3058,-15677,-184,207,454,829,-952,1781,61
,10699,2017-09-02 16:55:40.73,2749,-3436,-15401,-170,212,417,978,-917,1895,-30
,10700,2017-09-02 16:55:40.74,2985,-4085,-15570,-118,221,389,1055,-934,1989,-60
,10701,2017-09-02 16:55:40.75,3067,-4642,-16217,-44,229,363,928,-949,1877,10
,10702,2017-09-02 16:55:40.76,2927,-4969,-16798,26,221,349,972,-1004,1976,16
,10703,2017-09-02 16:55:40.77,2834,-5182,-17204,83,192,348,832,-954,1786,61
,10704,2017-09-02 16:55:40.78,2583,-5199,-17326,114,166,347,876,-926,1802,25
,10705,2017-09-02 16:55:40.79,2610,-5125,-17198,129,134,357,843,-876,1719,16
,10706,2017-09-02 16:55:40.80,2514,-5116,-16986,138,105,358,887,-847,1734,-20
,10707,2017-09-02 16:55:40.81,2536,-4800,-16636,146,85,353,773,-826,1599,26
,10708,2017-09-02 16:55:40.82,2700,-4181,-15868,146,73,326,720,-945,1665,112
,10709,2017-09-02 16:55:40.83,2534,-3725,-15186,161,68,275,973,-1090,2063,58
,10710,2017-09-02 16:55:40.84,2472,-3828,-14535,181,62,224,961,-1160,2121,99
,10711,2017-09-02 16:55:40.85,2624,-4208,-13461,204,65,190,1026,-1164,2190,69
,10712,2017-09-02 16:55:40.86,2647,-4237,-13077,237,97,164,961,-1145,2106,92
,10713,2017-09-02 16:55:40.87,2572,-4022,-13484,290,123,127,722,-997,1719,137
,10714,2017-09-02 16:55:40.88,2370,-4041,-14170,329,95,109,658,-897,1555,119
,10715,2017-09-02 16:55:40.89,2465,-4631,-14535,333,40,118,619,-844,1463,112
,10716,2017-09-02 16:55:40.90,2730,-4864,-14393,338,-28,149,823,-865,1688,21
,10717,2017-09-02 16:55:40.91,2676,-4610,-14427,335,-97,183,849,-844,1693,-2
,10718,2017-09-02 16:55:40.92,2703,-4227,-14094,290,-173,221,947,-897,1844,-25
,10719,2017-09-02 16:55:40.93,2892,-4169,-13490,240,-205,243,904,-907,1811,1
,10720,2017-09-02 16:55:40.94,2740,-4038,-13326,183,-199,255,902,-890,1792,-6
,10721,2017-09-02 16:55:40.95,2744,-4040,-13344,131,-189,265,856,-887,1743,15
,10722,2017-09-02 16:55:40.96,2692,-4261,-13687,96,-179,268,938,-1003,1941,32
,10723,2017-09-02 16:55:40.97,2591,-4540,-14451,68,-169,273,905,-969,1874,32
,10724,2017-09-02 16:55:40.98,2383,-4663,-15347,33,-165,278,792,-932,1724,70
,10725,2017-09-02 16:55:40.99,2179,-4885,-15863,-21,-171,289,952,-1014,1966,31
,10726,2017-09-02 16:55:41.00,1997,-5019,-16089,-66,-207,305,1007,-1108,2115,50
,10727,2017-09-02 16:55:41.01,1643,-5067,-16299,-98,-216,316,1072,-1143,2215,35
,10728,2017-09-02 16:55:41.02,1442,-5019,-16484,-138,-250,325,918,-1120,2038,101
,10729,2017-09-02 16:55:41.03,1209,-4894,-16263,-172,-262,335,880,-1006,1886,63
,10730,2017-09-02 16:55:41.04,1121,-4496,-15947,-208,-273,336,1008,-941,1949,-33
,10731,2017-09-02 16:55:41.05,947,-4551,-15769,-241,-273,328,1116,-982,2098,-67
,10732,2017-09-02 16:55:41.06,1044,-4533,-15578,-249,-275,316,1122,-1050,2172,-36
,10733,2017-09-02 16:55:41.07,971,-4458,-15709,-259,-264,301,1080,-1086,2166,3
,10734,2017-09-02 16:55:41.08,982,-4361,-15857,-267,-249,280,1031,-1088,2119,28
,10735,2017-09-02 16:55:41.09,835,-4328,-15995,-287,-224,261,963,-1062,2025,49
,10736,2017-09-02 16:55:41.10,766,-4418,-16280,-296,-206,247,988,-1017,2005,14
,10737,2017-09-02 16:55:41.11,764,-4639,-16490,-298,-188,246,950,-928,1878,-11
,10738,2017-09-02 16:55:41.12,688,-4612,-16583,-279,-174,249,994,-906,1900,-44
,10739,2017-09-02 16:55:41.13,484,-4343,-16632,-240,-172,250,963,-887,1850,-38
,10740,2017-09-02 16:55:41.14,442,-4027,-16581,-204,-172,251,790,-923,1713,66
,10741,2017-09-02 16:55:41.15,606,-3857,-16373,-168,-169,246,958,-1029,1987,35
,10742,2017-09-02 16:55:41.16,626,-3718,-16282,-135,-157,238,1013,-1112,2125,49
,10743,2017-09-02 16:55:41.17,596,-3720,-16276,-96,-152,226,1080,-1147,2227,33
,10744,2017-09-02 16:55:41.18,598,-3944,-16461,-64,-152,215,932,-1150,2082,109
,10745,2017-09-02 16:55:41.19,548,-4104,-16699,-37,-156,205,1002,-1134,2136,66
,10746,2017-09-02 16:55:41.20,658,-4454,-16982,-19,-159,198,1108,-1112,2220,2
,10747,2017-09-02 16:55:41.21,508,-4804,-17295,2,-165,198,1097,-1083,2180,-7
,10748,2017-09-02 16:55:41.22,417,-4896,-17636,11,-181,203,1058,-1071,2129,6
,10749,2017-09-02 16:55:41.23,444,-4970,-17982,5,-190,210,1046,-1043,2089,-1
,10750,2017-09-02 16:55:41.24,357,-4993,-18080,-9,-200,219,1067,-1016,2083,-25
,10751,2017-09-02 16:55:41.25,301,-4989,-18272,-37,-200,223,982,-909,1891,-36
,10752,2017-09-02 16:55:41.26,276,-4812,-18244,-64,-190,222,960,-868,1828,-46
,10753,2017-09-02 16:55:41.27,277,-4826,-18137,-85,-176,216,905,-877,1782,-14
,10754,2017-09-02 16:55:41.28,166,-4735,-18116,-98,-162,202,843,-960,1803,58
,10755,2017-09-02 16:55:41.29,255,-4751,-17940,-112,-143,188,969,-1011,1980,21
,10756,2017-09-02 16:55:41.30,266,-4642,-17739,-117,-124,171,1068,-991,2059,-38
,10757,2017-09-02 16:55:41.31,215,-4472,-17187,-116,-99,152,1062,-1010,2072,-26
,10758,2017-09-02 16:55:41.32,304,-4362,-16886,-111,-65,127,896,-1085,1981,94
,10759,2017-09-02 16:55:41.33,354,-4078,-16428,-110,-29,105,978,-1135,2113,78
,10760,2017-09-02 16:55:41.34,367,-3750,-16007,-117,7,76,999,-1130,2129,65
,10761,2017-09-02 16:55:41.35,575,-3567,-15597,-127,46,43,1075,-1120,2195,22
,10762,2017-09-02 16:55:41.36,483,-3388,-15138,-135,93,14,1009,-1125,2134,58
,10763,2017-09-02 16:55:41.37,639,-3251,-14816,-125,117,-20,999,-1127,2126,64
,10764,2017-09-02 16:55:41.38,783,-3138,-14516,-109,134,-47,991,-1133,2124,71
,10765,2017-09-02 16:55:41.39,883,-3161,-14365,-92,156,-79,1062,-1130,2192,34
,10766,2017-09-02 16:55:41.40,974,-3326,-14387,-74,179,-108,1072,-1126,2198,27
,10767,2017-09-02 16:55:41.41,1079,-3535,-14592,-49,184,-130,1118,-1123,2241,2
,10768,2017-09-02 16:55:41.42,1189,-3705,-14880,-26,190,-148,1099,-1079,2178,-10
,10769,2017-09-02 16:55:41.43,1356,-4013,-15448,-7,186,-161,815,-933,1748,59
,10770,2017-09-02 16:55:41.44,1300,-4277,-16178,-4,177,-167,813,-872,1685,29
,10771,2017-09-02 16:55:41.45,1242,-4431,-16661,-14,147,-162,826,-857,1683,15
,10772,2017-09-02 16:55:41.46,1289,-4470,-16993,-32,111,-147,941,-901,1842,-20
,10773,2017-09-02 16:55:41.47,1266,-4562,-17160,-52,78,-133,926,-900,1826,-13
,10774,2017-09-02 16:55:41.48,1220,-4449,-16897,-62,59,-116,924,-937,1861,6
,10775,2017-09-02 16:55:41.49,1175,-4175,-16558,-64,49,-103,1075,-1033,2108,-21
,10776,2017-09-02 16:55:41.50,1183,-3865,-16159,-51,60,-87,991,-1110,2101,59
,10777,2017-09-02 16:55:41.51,1193,-3739,-15881,-47,73,-85,1026,-1142,2168,58
,10778,2017-09-02 16:55:41.52,1164,-3619,-15459,-32,84,-85,907,-1141,2048,117
,10779,2017-09-02 16:55:41.53,1203,-3437,-15078,-17,104,-93,996,-1138,2134,71
,10780,2017-09-02 16:55:41.54,1413,-3444,-15054,2,131,-104,990,-1142,2132,76
,10781,2017-09-02 16:55:41.55,1382,-3523,-15154,20,153,-119,1066,-1125,2191,29
,10782,2017-09-02 16:55:41.56,1381,-3502,-15110,29,161,-125,1134,-1095,2229,-19
,10783,2017-09-02 16:55:41.57,1342,-3462,-15059,28,163,-132,1130,-1098,2228,-16
,10784,2017-09-02 16:55:41.58,1373,-3436,-15043,23,157,-136,1132,-1114,2246,-9
,10785,2017-09-02 16:55:41.59,1308,-3446,-15158,17,146,-135,1027,-1024,2051,-1
,10786,2017-09-02 16:55:41.60,1241,-3321,-15081,-5,127,-127,965,-904,1869,-30
,10787,2017-09-02 16:55:41.61,1324,-3033,-15079,-27,95,-118,1010,-889,1899,-60
,10788,2017-09-02 16:55:41.62,1371,-3267,-15341,-32,59,-111,1066,-937,2003,-64
,10789,2017-09-02 16:55:41.63,1306,-3363,-15444,-23,26,-105,1032,-942,1974,-45
,10790,2017-09-02 16:55:41.64,1284,-3434,-15825,-6,-14,-97,1019,-949,1968,-35
,10791,2017-09-02 16:55:41.65,1262,-3592,-16142,18,-71,-84,958,-1002,1960,22
,10792,2017-09-02 16:55:41.66,1322,-3913,-16614,35,-121,-73,779,-1083,1862,152
,10793,2017-09-02 16:55:41.67,1118,-4101,-17089,45,-163,-55,942,-1144,2086,101
,10794,2017-09-02 16:55:41.68,848,-4035,-17164,38,-215,-31,945,-1161,2106,108
,10795,2017-09-02 16:55:41.69,872,-4105,-17120,19,-253,-1,1050,-1158,2208,54
,10796,2017-09-02 16:55:41.70,765,-4104,-17280,-13,-264,23,1035,-1149,2184,57
,10797,2017-09-02 16:55:41.71,476,-4042,-17141,-45,-278,45,1080,-1142,2222,31
,10798,2017-09-02 16:55:41.72,551,-3579,-16626,-58,-332,65,1043,-1122,2165,39
,10799,2017-09-02 16:55:41.73,626,-3129,-16045,-67,-336,62,1048,-1078,2126,15
,10800,2017-09-02 16:55:41.74,691,-3088,-15860,-64,-325,39,1072,-1032,2104,-20
